user_id,avg_buy_days,first_buy_days,avg_pay_money,all_pay_money,shopping_goods,follow_stores,avg_buy_goods,Installment_money
68015479,70,497,2063,14647,214,89,5,1041
17627295,95,450,5515,26124,367,67,5,2097
95029240,103,491,8016,38212,363,36,2,661
75819117,27,230,4436,37789,266,97,3,2101
63330408,78,536,8658,59496,210,78,6,2272
62454537,50,439,654,5743,117,14,5,903
36287037,84,530,1197,7552,87,28,4,1347
67556082,144,595,2964,12247,20,60,1,1347
49677624,144,684,5956,28292,248,69,1,2028
74798651,74,472,1307,8337,235,41,4,2770
13692600,35,348,3219,32007,119,20,4,1788
73247285,178,1029,1832,10590,251,13,4,1266
110151105,87,199,242,553,299,48,2,1177
49769407,162,524,6480,20961,219,20,5,1867
63611180,161,388,3313,7985,387,94,3,1321
84900975,90,643,7232,51668,197,17,3,1438
23878337,95,900,4100,38842,211,31,5,2263
78251669,164,494,280,843,74,56,3,1098
83611123,36,351,2522,24589,169,85,2,2888
28304378,40,168,8512,35750,130,25,2,1318
77197915,130,754,3311,19204,52,55,1,1023
99830766,120,507,7272,30724,46,36,1,1494
104371291,126,781,9411,58333,77,1,4,1518
96620486,57,504,8873,78457,105,35,2,1972
7292889,79,595,9353,70444,38,44,3,1052
8203568,130,524,9887,39852,397,71,3,1142
95428819,44,331,8246,62032,175,96,3,1272
44659538,54,406,1110,8345,101,51,6,1779
72312460,66,312,5013,23698,280,42,5,1896
20404324,144,558,496,1921,200,1,2,1344
11909438,171,585,1755,6003,74,2,6,1069
70660957,56,421,7666,57632,248,83,4,2292
82226894,79,158,9574,19148,55,8,2,864
5521543,37,266,7862,56521,351,61,6,1404
64555835,88,654,5554,41276,102,88,6,1411
47741930,37,189,6069,31002,185,89,5,1606
26807221,74,580,8698,68173,246,14,6,1923
9811875,141,1216,5847,50426,143,65,2,848
67765676,29,244,4386,36902,286,76,4,1316
101553609,110,527,1140,5462,81,98,2,1405
105706576,173,728,4073,17139,190,90,1,963
83555409,106,827,4228,32987,86,64,1,1306
94082984,43,189,183,804,379,6,5,1447
107872768,53,350,9114,60186,219,5,1,1012
23446533,137,1363,6436,64031,11,48,5,1546
29420845,72,377,6254,32747,369,91,1,2205
81247293,50,473,2613,24719,260,23,5,1721
59588393,130,878,4417,29832,87,54,3,1489
68467927,106,396,7418,27712,269,31,1,820
93127050,69,335,5345,25950,206,24,4,1784
94169444,51,473,9389,87078,131,55,5,1833
67351160,165,1648,1102,11006,75,96,1,974
100471076,122,662,6353,34473,384,16,4,1983
21383436,82,174,5601,11885,323,17,5,1678
98596940,161,888,5594,30854,291,74,1,1131
46162703,116,1133,117,1142,286,53,2,891
38091570,48,130,55,148,244,41,1,1191
42318523,120,405,1726,5825,165,23,4,1463
34257522,35,191,5875,32061,383,8,4,1614
105090334,150,858,588,3363,153,44,3,1274
22874799,86,554,6364,40995,356,71,6,1755
105492800,102,307,2667,8028,301,21,2,1408
87252005,169,1095,7824,50694,100,23,4,1884
31652451,30,175,8910,51976,322,58,4,2849
56428780,97,496,9100,46531,160,44,2,1041
48923628,134,385,4449,12783,295,4,5,1545
42520126,66,213,5143,16598,116,2,1,1051
101215223,29,206,5854,41584,100,83,3,2038
49297646,135,628,9239,42979,366,34,1,2960
79765369,175,1328,958,7270,189,95,4,1112
29585891,148,929,5317,33375,221,13,6,1937
86878771,89,651,1819,13305,89,34,3,1166
93703826,56,127,284,644,397,93,2,1077
61316604,168,949,3185,17991,254,15,3,944
83550954,81,305,6454,24303,319,83,1,1374
29385236,103,531,6028,31077,161,9,6,1695
107876024,53,136,7834,20103,352,29,1,1149
9799194,156,1197,7211,55331,16,87,4,1674
87065515,179,1113,6789,42214,226,19,6,1651
106299198,31,102,723,2379,85,97,3,1371
13729866,33,268,1311,10647,231,45,2,985
90865013,156,576,7350,27139,161,35,5,695
29909193,74,650,3242,28477,106,47,5,2815
48930494,132,711,2857,15389,251,25,4,1818
40738808,113,1073,903,8574,119,17,1,872
67899023,85,246,2875,8321,294,34,1,1681
5495460,143,600,6059,25422,29,74,5,1512
37584974,59,385,4685,30572,120,85,5,917
104579676,118,647,3218,17644,375,96,1,2131
39665755,139,1162,1998,16702,397,24,5,1500
26975794,86,819,6883,65548,306,2,2,1314
66693398,145,358,9978,24636,365,96,3,1996
109358919,42,113,8186,22025,246,80,6,798
19729161,92,272,5817,17199,156,26,3,967
57605058,26,106,5633,22966,334,25,5,1493
23067550,59,425,8357,60199,79,9,3,1132
77430049,69,660,462,4419,68,95,2,1063
94726289,56,465,3826,31770,299,84,4,1243
25367170,145,1434,4692,46403,159,13,1,1284
66113729,115,1073,646,6028,322,44,6,1463
18708863,81,750,2901,26862,122,45,6,1183
104091923,80,497,1323,8220,14,85,4,1053
104427445,139,1023,91,669,150,8,6,837
100436286,70,331,7743,36614,36,70,2,825
109569715,72,300,2400,10001,52,57,5,1588
106367336,25,145,3235,18764,386,79,3,1474
70937017,166,1127,1074,7292,4,83,2,1401
49651481,115,1056,5900,54178,317,66,3,2339
68310850,31,181,8236,48088,54,71,6,1648
25698097,176,871,4334,21448,48,24,2,1374
81430163,76,253,3473,11561,180,35,1,646
7109678,22,129,5412,31733,127,53,5,1297
32452878,87,318,8490,31033,252,70,4,2404
68289006,141,490,2925,10164,280,2,6,1588
37202991,172,1411,7619,62503,213,60,5,891
66368529,23,83,4874,17589,325,55,5,2571
92058194,114,434,2788,10614,375,2,3,892
59466385,72,489,7566,51386,215,19,4,1512
8778450,77,219,3554,10108,222,77,2,2135
43744079,165,421,641,1636,318,83,5,1451
47263261,88,303,3206,11039,288,61,2,2797
54715003,157,622,834,3304,311,55,5,1119
100785686,34,230,4535,30678,117,58,2,750
84868341,145,1434,5767,57033,49,27,3,1386
20560981,71,364,8282,42460,189,19,5,1628
59228370,102,568,9163,51026,8,82,4,1588
71545279,146,1097,5347,40175,357,84,6,1274
46752392,178,393,8605,18999,68,53,1,815
40308403,131,549,5545,23238,280,71,2,649
13707347,118,1072,4793,43543,24,99,1,845
63365688,71,519,1169,8545,183,24,6,1024
21140110,158,1235,9671,75592,199,74,3,1387
8046957,171,1524,3228,28769,100,13,6,1938
93529836,126,839,8527,56779,234,97,5,1954
44931232,127,408,3972,12761,263,7,3,1299
101581210,79,440,1339,7457,231,96,6,2666
103832020,44,354,5611,45144,220,82,1,673
107465250,36,163,6492,29395,66,57,2,1398
27290126,78,725,7697,71542,42,19,6,1881
24837325,134,331,238,588,112,10,1,1325
81866892,39,220,8769,49466,285,92,3,1946
22438314,73,196,2956,7937,122,40,3,2415
108738714,75,560,7761,57948,26,87,1,1091
15988843,80,202,408,1030,224,14,4,989
44793505,59,219,4480,16630,246,78,6,1294
106539842,90,387,5569,23947,68,58,4,1947
32991276,132,939,392,2788,13,67,3,1147
67062355,84,323,228,877,296,70,6,1024
28039190,94,283,4951,14905,78,82,6,1805
60305856,168,355,4556,9628,176,58,5,1463
72996143,45,352,3154,24672,359,92,3,1561
17883795,175,1497,9345,79940,187,27,5,1531
36059110,159,360,9271,20991,34,66,6,1547
43840054,61,194,3529,11223,111,100,2,622
56159640,93,905,3210,31238,209,95,6,2600
69122580,42,381,9001,81651,94,22,5,1781
17119859,159,558,2780,9757,18,47,2,1480
110762609,138,753,4985,27200,44,43,2,1240
66088915,90,693,5535,42620,259,64,3,1760
82128906,20,63,5032,15850,235,3,2,2790
13406243,91,681,5644,42237,33,19,2,1453
22194556,83,385,1681,7798,305,54,5,2813
37561871,150,1405,5940,55639,6,13,5,1711
25600997,166,1630,5040,49490,60,54,1,828
51865262,56,360,6065,38990,134,25,1,1049
33549251,134,1339,7437,74314,252,52,4,1787
30216722,118,319,2947,7967,6,64,3,913
2210163,99,224,764,1728,30,13,1,949
8555154,168,1107,9660,63652,128,78,6,1147
96307301,179,449,890,2233,268,30,6,1167
104283929,137,1292,6842,64524,342,34,6,1836
72145635,43,107,4920,12242,370,46,5,1906
25798381,142,767,2559,13823,278,99,2,2499
4226790,153,1135,5394,40014,357,74,6,2861
109578224,52,187,7924,28496,123,59,1,2375
104722345,173,482,7448,20751,237,56,3,2075
101092264,58,453,5681,44371,87,74,1,940
28378476,37,109,5301,15616,355,49,3,1569
79012612,77,253,9459,31080,359,93,4,2675
33503911,111,783,5289,37308,16,72,6,1994
30773842,43,328,5611,42801,14,76,5,1557
62879496,110,437,1347,5352,299,2,6,925
101821074,52,310,5883,35072,172,40,2,2586
104115763,100,375,8388,31455,58,67,5,1708
71295950,69,143,9222,19113,328,69,4,2691
99842147,158,742,2046,9609,367,56,1,1463
25774813,177,1183,8669,57941,377,65,1,995
45059557,166,582,2820,9887,81,87,5,1808
17102906,126,477,7651,28965,265,43,6,1057
3263472,90,700,3525,27417,271,43,5,1035
6438910,38,107,5643,15890,205,20,3,1393
75253089,41,140,8715,29758,362,42,5,893
102880249,102,690,5535,37443,337,2,5,1808
46738908,66,464,9400,66085,111,19,3,955
101507615,90,262,9839,28642,157,91,1,1560
110028859,128,557,7979,34721,274,12,4,1740
8139214,128,459,1850,6634,26,36,6,968
10765491,150,752,1711,8578,77,21,3,1067
79112557,130,1280,8814,86785,164,36,2,2261
27923160,76,673,2973,26327,238,29,6,1782
6183014,178,1450,1251,10190,235,40,2,1418
23539691,180,1771,1036,10194,233,5,2,1089
73736913,79,532,4287,28869,338,73,1,756
101103582,174,897,384,1980,184,77,2,1478
87304272,132,603,198,904,42,73,4,1248
55000609,49,445,3197,29034,15,87,4,1688
9773503,139,1122,7960,64253,302,57,3,1491
31201294,142,387,1058,2883,22,2,5,1312
2367988,117,690,3363,19833,311,64,2,1063
73047481,52,431,5176,42901,98,35,4,1715
50334883,90,577,9475,60746,50,24,2,1267
98849031,100,975,1587,15474,175,82,1,2006
94676618,70,635,1367,12401,11,31,4,1364
101769413,52,336,6972,45050,322,13,6,1879
64532623,101,877,6373,55337,328,50,6,2083
53833562,51,193,5150,19490,249,5,3,1293
87755937,79,555,953,6696,342,81,2,1338
8981682,23,145,6815,42964,52,49,1,2191
105440718,25,87,8559,29785,268,50,3,2111
104641963,104,1016,6693,65385,315,97,2,1359
72204560,66,221,9426,31563,18,25,5,1539
81007924,107,494,7156,33038,140,95,6,735
82055483,160,886,1627,9009,104,73,1,2035
4645852,84,327,1995,7766,271,66,5,2644
32299379,83,433,2803,14622,83,70,3,1202
31343742,28,239,3798,32419,346,7,5,2189
59736346,79,311,8869,34915,186,43,4,963
95904699,141,719,298,1520,126,97,1,1071
51521961,172,1647,5907,56563,231,89,1,1275
82807656,22,142,4171,26922,241,45,2,1496
94064593,136,1283,9507,89687,20,11,1,1041
92752848,33,145,7816,34343,87,80,1,1336
85007121,173,614,5838,20719,69,28,3,1380
91373096,90,898,3068,30611,105,32,6,2392
14874141,72,165,8903,20403,300,31,3,1104
62104833,86,482,4379,24543,29,61,4,1572
94731577,85,289,5588,18999,119,99,4,2044
99367518,66,419,4609,29261,9,82,3,918
3516745,120,557,9621,44657,308,86,6,2787
37146982,36,337,9857,92272,152,48,6,2573
44833065,173,1058,5810,35532,232,6,6,1666
99959481,86,290,1150,3878,164,38,4,2407
28215642,139,725,5966,31118,176,64,5,2718
36356206,97,315,2263,7349,210,62,6,2516
20188592,45,282,3900,24441,213,15,1,830
29022253,78,577,8616,63736,311,65,2,1040
15776811,100,427,8243,35198,342,90,5,2954
88041030,23,145,3384,21333,228,63,5,1595
28149053,60,369,7101,43671,258,55,4,2312
32140845,76,459,8305,50158,370,25,5,1541
11615788,50,421,9576,80629,220,24,2,1137
44714627,41,277,5989,40463,381,60,4,643
70949223,180,1349,1879,14082,187,9,1,1276
98450827,178,1162,677,4420,202,65,1,1218
69975323,167,364,1896,4133,34,44,5,1091
31174130,80,438,6592,36091,79,42,2,1299
27313224,33,259,1207,9474,150,42,5,2822
25679855,26,177,4007,27278,223,2,5,1735
68832245,156,1219,8303,64880,304,7,1,938
11257745,160,626,5406,21150,383,87,5,2082
109718031,164,455,1314,3646,233,86,1,534
107975761,65,486,5766,43111,115,23,3,1214
44319664,146,824,5410,30534,163,5,4,1606
44134302,179,1186,6088,40338,33,95,3,1454
82643445,47,384,3237,26447,47,17,5,1978
108522744,168,1360,5217,42233,8,70,4,1647
70768978,119,929,8514,66466,45,83,6,1973
78826284,53,357,7571,50998,35,52,3,1174
55931185,148,1036,4034,28237,352,91,5,1827
87074543,67,252,8363,31455,54,55,1,1493
34444581,88,207,7566,17797,306,75,3,1672
84384442,171,775,4460,20214,299,87,2,1627
100105484,98,905,1291,11922,387,84,2,2539
15364841,59,481,4081,33271,146,88,1,515
92415982,115,354,7972,24539,366,75,6,1501
23773439,175,400,6150,14058,105,53,2,2276
1269438,171,384,1941,4359,100,48,5,2698
30072885,152,1216,6153,49224,220,96,5,567
82736817,94,905,4248,40899,106,42,3,1768
7484082,20,197,3475,34228,122,93,4,1409
71226736,64,535,3174,26533,151,14,4,1765
53043469,123,989,4130,33207,330,57,5,953
35918155,52,115,8044,17789,190,5,2,1372
53624203,139,493,9736,34531,152,73,4,2576
85667878,174,848,5445,26537,24,91,5,1778
39624263,90,457,3449,17513,355,3,4,1611
27104877,90,376,5892,24616,125,90,2,1202
107603832,177,847,2930,14021,23,98,1,1379
49126481,51,161,7290,23014,148,92,3,1468
41045202,104,481,9796,45307,320,42,5,1278
68171740,69,638,5233,48387,126,55,2,2252
62135846,168,1539,1643,15051,36,22,4,1474
99973389,70,398,7480,42530,132,17,1,913
5648683,103,924,4920,44136,357,85,2,1483
15937758,143,724,1874,9487,336,16,6,1224
70708445,115,458,4491,17885,326,55,6,958
51850160,150,919,7179,43983,12,34,6,1878
75536374,104,626,584,3516,161,89,3,1129
95988979,30,153,1756,8955,327,7,2,1005
62937695,93,557,9157,54843,2,58,2,1378
96257461,175,1623,6605,61256,192,65,6,1602
67966377,57,138,4631,11211,312,31,6,1830
20688575,113,860,2110,16059,341,51,2,1486
102692879,30,200,2958,19721,196,17,1,2067
41254803,47,342,716,5211,257,39,3,1101
77882529,26,175,8408,56592,18,77,3,2480
13917008,167,1518,8431,76636,150,83,6,656
58932838,119,583,7977,39081,134,38,6,2368
106860337,20,157,8412,66035,261,40,6,2021
55056716,28,122,3134,13655,376,23,6,2433
80011956,144,881,2077,12708,110,90,2,2791
49947735,53,131,782,1932,277,46,1,1077
27164951,41,183,5253,23446,54,62,3,963
69968798,171,966,2212,12495,384,60,4,1018
103517191,26,240,4735,43707,348,19,6,1067
69824168,80,771,649,6254,363,7,4,1403
104564994,152,640,3931,16552,233,28,3,1090
102019613,159,1147,6068,43774,248,34,1,1290
48297949,170,1350,6370,50585,37,20,6,1563
101021702,34,93,475,1299,57,11,1,979
32240908,131,452,3527,12170,11,94,5,1509
60909543,125,496,8523,33819,51,40,5,1972
96583508,133,593,8322,37105,243,58,6,717
16222526,156,971,2513,15642,228,2,2,958
30886667,128,1208,6789,64071,261,72,3,1123
103527158,174,901,3892,20154,142,98,2,507
92929976,31,278,8173,73294,281,15,5,1602
102872371,158,564,8512,30384,195,30,1,1463
29234864,168,706,355,1491,92,51,2,1047
31613573,35,182,5405,28105,193,96,6,1436
74776908,89,430,2099,10142,159,68,5,545
14817313,84,268,3668,11703,155,95,4,1020
43453452,144,880,6414,39196,262,13,6,1636
108085316,95,568,2828,16909,291,78,2,2384
42853328,27,92,4868,16588,344,26,3,1239
87470213,114,658,2649,15290,299,98,2,990
90678020,136,932,6637,45483,203,1,2,1458
69439683,178,817,6070,27861,170,87,6,2412
29351599,128,312,4383,10684,320,2,2,951
100181660,103,332,4115,13264,195,38,5,783
97536202,160,1193,4951,36915,343,10,6,1930
107540047,53,439,9677,80155,306,88,2,782
4139330,20,129,7236,46673,335,29,5,2878
73358689,103,257,5254,13109,9,74,1,1363
66078536,165,767,1124,5224,349,25,1,1308
68560064,147,414,7325,20630,313,69,1,2674
88233553,153,824,6191,33342,366,74,6,1756
15690573,49,187,9994,38140,256,94,2,1404
35500436,116,317,122,334,128,93,2,1140
97796482,30,103,2105,7227,209,35,2,716
67849686,131,460,4868,17094,354,57,2,1730
45032067,108,962,8172,72792,26,100,3,1375
48024743,143,1150,413,3322,394,10,1,1196
97302149,86,476,137,758,333,100,3,1223
108496570,87,231,2586,6867,46,3,2,1221
12479121,163,385,4057,9583,348,18,5,1776
66153170,137,1066,2951,22962,48,48,5,1626
83915836,20,187,3537,33070,209,89,4,1398
56712510,108,254,1152,2710,300,77,1,2193
47240560,81,602,5704,42393,239,30,1,1103
69252901,114,811,499,3549,231,81,1,1008
33361736,161,681,7763,32836,25,2,2,1202
35252901,87,688,7688,60798,260,26,6,1931
87976660,143,1290,9720,87684,84,67,2,1050
101489374,73,457,8616,53939,243,49,6,2358
83872954,63,499,5961,47215,378,56,4,1464
78242083,23,100,5966,25939,3,75,5,2603
101601673,90,887,988,9738,75,35,3,867
36444753,40,153,4582,17527,51,73,3,1465
19905471,108,752,5175,36033,142,36,6,1522
89756669,138,1000,700,5072,398,63,1,1343
13061485,64,396,4657,28816,381,19,3,1314
68209377,132,265,330,662,55,43,3,1375
29209967,168,1609,4442,42543,277,77,1,1447
26126895,23,135,1091,6403,51,52,2,933
9477928,33,106,4614,14820,365,91,6,2328
8523292,157,1242,289,2286,250,70,5,1229
75306836,123,755,3074,18868,15,79,5,1643
42980456,28,122,9036,39371,136,21,4,1256
93968107,57,280,5178,25435,394,70,2,1106
13968481,36,81,7731,17395,201,57,1,1275
19629155,56,122,3926,8553,46,84,3,1201
103034833,67,433,4775,30859,87,25,4,1814
72847200,157,657,6377,26685,159,67,1,1302
76933325,32,163,9886,50356,296,85,2,826
108346988,162,1177,2685,19508,118,83,5,1198
69070466,142,737,7832,40649,313,25,5,1500
22888887,89,500,8453,47489,105,6,3,1207
5525707,148,1048,1575,11153,358,11,6,1160
85804575,69,143,7724,16007,268,53,2,2919
31543518,107,324,4381,13266,87,68,1,1147
55261482,153,1290,1547,13044,12,44,4,1038
48078645,58,227,249,975,238,3,6,1362
5172937,154,699,6348,28813,217,88,2,2996
49623342,124,689,9778,54330,36,82,5,1776
105218321,37,224,7487,45326,11,21,6,1921
50188628,128,1205,6078,57219,145,79,4,2052
55055721,88,640,3932,28597,159,47,2,909
101286630,108,276,3005,7679,154,33,3,2396
96673859,114,271,4889,11623,259,62,3,2665
82542493,156,1541,3191,31521,337,34,1,1045
65190899,38,132,5934,20613,11,13,5,1692
28290755,60,218,3836,13938,256,9,6,1727
47465570,81,530,2444,15992,23,74,6,1616
78899458,62,291,590,2770,159,3,1,1289
98361772,52,380,7772,56795,353,28,2,962
97453169,40,347,880,7634,291,16,3,1143
107465891,96,413,5555,23899,119,43,3,1847
71290202,161,1484,9100,83879,281,40,4,1204
90968735,68,550,8874,71774,20,2,4,1515
104766576,52,442,9516,80885,95,91,4,1610
107037644,128,580,2873,13018,305,39,4,1449
83846306,76,640,1975,16631,94,97,3,842
86598976,157,965,6983,42920,297,14,6,1766
39001354,141,1323,6944,65155,62,52,6,1641
61551296,108,1002,5810,53903,385,4,2,1496
75651416,96,584,1638,9965,375,3,4,1439
40357977,179,1044,942,5494,335,91,1,966
40481967,61,523,2218,19016,74,89,3,839
50762168,81,794,7969,78115,27,93,2,1193
14144664,124,920,2351,17443,282,91,5,1316
88695263,114,776,7737,52665,20,39,2,1495
70831176,177,1599,2675,24165,253,75,3,2942
75255950,85,263,5118,15836,285,65,4,731
107274132,107,587,2132,11697,233,63,1,2941
54676721,129,1036,3892,31256,309,99,5,1144
82255531,144,1415,1089,10701,200,94,4,702
1830443,109,299,8188,22461,278,57,4,2092
66332679,89,653,7789,57149,114,51,2,2122
2773366,143,1090,7871,59995,62,52,6,1760
91447321,152,793,4677,24401,78,96,1,1154
42350611,140,1037,2307,17088,221,37,1,1826
105551659,123,1087,712,6292,115,60,6,1070
13571023,62,442,2727,19441,39,28,4,1795
101297375,25,86,1526,5250,84,28,2,1069
61770690,165,461,7309,20421,109,38,4,2594
75876351,103,708,2451,16847,330,58,6,1067
30184310,148,663,6707,30046,386,93,2,2908
110499968,142,830,3807,22252,31,4,5,1609
36601450,66,172,7191,18740,243,6,4,1761
47749102,113,1071,57,540,197,16,6,1356
46234069,43,354,2286,18819,49,20,6,1872
68582110,72,716,3683,36625,72,33,3,1479
75246442,127,699,8975,49398,267,17,1,1284
56243669,23,183,5230,41613,349,43,1,1245
48898737,47,206,2995,13127,383,97,5,830
93226094,39,147,1606,6054,262,94,2,2237
82134641,23,203,8804,77705,136,82,5,2643
76846325,96,462,6164,29665,311,26,5,1910
85579149,25,223,1594,14218,25,35,3,2793
82475109,29,82,1969,5568,283,9,2,1212
28749555,121,523,2096,9059,145,33,6,2913
6837000,97,576,9336,55439,306,45,5,2188
59918571,84,573,5187,35383,10,27,1,1475
89986115,34,145,5141,21925,332,90,4,899
63444234,69,610,5265,46546,13,28,1,1191
105373455,171,1415,5579,46165,230,39,1,1142
48640315,63,401,9366,59616,119,59,6,593
72288884,109,279,9241,23653,318,39,2,1092
109605492,65,130,5413,10827,124,74,2,714
56835724,27,257,4854,46202,142,9,3,1949
30662858,78,444,1429,8134,210,77,3,1235
13896427,80,227,5812,16492,193,36,1,2739
44173784,169,723,6645,28429,305,98,6,1849
52077278,113,892,6457,50970,232,75,4,1274
86589693,95,709,334,2492,302,86,3,837
27710412,170,988,3713,21580,341,18,6,1654
27806040,95,717,9819,74107,37,17,1,1063
56010873,110,941,404,3457,370,13,6,1450
92632395,101,326,7348,23717,377,9,1,1071
83377452,37,260,362,2544,5,35,3,905
58777680,67,575,4030,34585,190,52,5,2734
101440121,147,1411,5367,51516,382,14,3,1157
71734735,126,614,2432,11852,74,48,6,1972
59394216,123,584,8072,38326,290,55,4,1215
78588656,67,578,2812,24258,267,79,2,2589
103292583,150,562,4264,15976,201,66,5,756
31813316,110,915,4139,34429,382,44,5,2880
98405077,29,124,3861,16510,64,64,2,2271
99411413,116,523,3231,14568,352,82,1,971
49871786,29,79,8165,22243,318,48,3,2678
58380976,33,178,255,1376,133,88,5,1395
37343737,102,234,7577,17383,236,37,2,2178
47195211,144,1268,5425,47770,214,34,3,2434
49474338,130,363,1301,3632,385,52,2,955
110782605,134,537,5106,20462,279,82,6,1299
105986775,81,343,7292,30878,83,30,1,1276
18334480,123,539,7195,31529,145,95,4,925
98382268,117,678,985,5708,84,71,5,1256
92961350,31,306,8811,86973,389,12,3,810
54113586,156,1225,6643,52165,39,65,6,1915
101045908,112,1038,4564,42299,130,78,3,1876
4552913,80,595,8223,61158,154,83,2,1224
40952592,155,418,45,121,186,67,3,794
97412480,38,121,6615,21063,278,42,4,2869
31973716,179,1774,4658,46163,352,3,1,829
70611179,68,612,6339,57050,12,56,4,1633
24864002,26,207,4555,36264,147,81,1,1587
39295253,116,716,3303,20387,190,87,1,1355
37940196,55,505,1844,16932,276,60,1,2811
83602366,65,336,6934,35844,147,35,6,816
103100526,169,809,6470,30972,326,27,2,1019
33831067,112,681,2707,16460,303,78,1,748
35797079,81,578,702,5009,85,92,1,1033
83650128,114,606,7384,39251,366,30,5,1921
52050689,162,871,7550,40592,291,34,1,2012
27618258,75,721,5019,48249,49,63,2,952
74417839,116,868,6422,48054,247,97,6,2698
49707627,50,143,7941,22711,68,70,3,855
89618228,41,154,7606,28569,64,60,3,1438
42781235,121,600,3258,16155,48,71,4,1778
21255190,155,971,4443,27834,372,62,6,2364
23092462,116,1007,3943,34230,281,14,4,1666
34200276,93,340,4318,15787,343,38,5,1302
106289418,80,422,2542,13410,289,70,1,1947
7898422,80,256,8368,26777,314,63,1,785
30067751,52,486,1783,16665,128,9,2,942
63048556,169,1638,9762,94617,60,5,6,1549
89849304,36,309,6211,53311,366,88,2,1345
87457988,75,709,2816,26621,372,85,5,1524
15383619,173,1721,3869,38489,35,67,6,1812
38796669,45,283,1057,6648,4,49,4,1180
6138356,161,971,4121,24853,221,48,5,2123
20803626,98,346,1299,4587,395,79,2,1138
44331196,152,1361,3436,30765,372,14,1,1215
38195132,124,492,9875,39181,380,28,4,1926
88653502,157,1234,4443,34922,43,63,6,1758
77607632,156,1328,6052,51520,270,74,2,2273
15808769,48,427,2872,25549,15,14,3,1015
59986099,77,193,6454,16177,177,7,4,1687
5211471,64,402,5734,36016,7,49,2,1070
61737010,36,248,5294,36469,37,96,4,1974
66165468,98,576,5971,35094,293,92,2,1015
65760783,116,1008,344,2990,355,73,6,1299
57808246,75,411,9033,49500,35,60,6,1531
39292460,97,647,8408,56083,73,7,2,1375
69980950,73,551,8132,61380,317,33,3,2282
64703571,134,610,9918,45150,99,59,3,1337
71738448,65,193,388,1153,226,26,6,962
55579711,29,197,9983,67815,23,12,2,2720
69445358,119,303,8254,21017,192,45,5,517
33368481,117,960,7698,63163,217,8,4,1712
12521822,50,268,5166,27690,6,22,5,1990
12185650,180,1548,9066,77967,177,12,6,1877
104897005,54,517,3461,33135,37,88,6,1593
52623198,63,446,6944,49160,261,69,2,1591
94693935,112,965,3371,29045,319,77,6,2379
27473077,155,434,2611,7311,275,1,2,853
5958233,120,1084,5850,52846,198,47,3,2104
36360527,126,639,3451,17501,329,95,3,1354
23148930,137,811,7937,46984,238,99,2,1667
41340619,33,282,1163,9938,13,8,3,895
7948584,26,105,4571,18460,25,33,2,1506
11957420,127,1043,546,4485,281,24,4,913
17172191,111,1070,1427,13756,181,99,1,1648
21159648,58,304,5403,28319,136,19,3,1056
74889098,161,711,2799,12361,226,70,5,875
91253544,100,991,6480,64216,188,4,4,1746
88377133,104,430,8607,35586,381,42,3,2067
89282115,126,988,5104,40022,69,78,2,808
85373365,160,683,7229,30858,111,37,2,2946
94711740,43,225,4037,21123,255,57,5,781
105932774,179,1097,3006,18422,58,72,1,827
44838059,63,390,673,4166,272,89,1,989
60210835,135,1110,5927,48733,193,10,1,1076
46180104,32,297,3886,36067,58,17,2,1412
85301453,56,117,9606,20070,379,50,1,1519
102627894,73,685,6182,58010,279,44,3,2899
77624277,70,191,9775,26672,26,17,4,1539
25042497,178,1145,2036,13097,32,1,4,1729
33095310,48,362,539,4064,297,16,3,1475
52611103,86,357,4847,20121,13,72,3,1161
35204815,97,497,9702,49710,11,69,3,1456
36583223,98,829,3136,26527,349,67,1,2607
1574762,143,807,8815,49746,334,46,3,1828
11527973,145,1411,4369,42514,41,45,4,1535
97339916,159,437,9245,25409,336,38,6,1923
42832419,177,1208,7506,51227,226,51,6,1278
102166945,178,1046,9318,54757,118,4,4,1679
30464396,127,1015,2432,19436,193,11,2,893
65396766,152,408,5906,15852,105,56,5,1388
60745997,159,1404,2098,18525,280,91,3,2879
66920126,64,350,7598,41551,330,52,5,2235
79111684,96,645,6188,41575,179,11,5,1945
88965955,178,1252,4897,34445,183,6,3,1344
108236588,75,517,3971,27373,338,90,2,2576
97559981,155,1026,1733,11472,384,17,6,853
83248427,146,1252,6096,52276,334,59,6,2941
98049349,148,783,6138,32474,302,82,4,651
98148766,97,563,6777,39335,30,2,6,1780
110897362,58,322,1341,7445,20,3,1,1383
27172588,170,1360,7512,60095,190,87,5,2087
66302994,148,315,5324,11331,12,77,3,1293
99503330,130,1102,9041,76639,356,34,6,1849
78043648,40,151,9832,37115,319,78,4,2299
78966642,60,203,5532,18716,208,30,6,1829
86852478,53,329,2941,18257,232,94,6,2023
23812355,138,969,342,2401,292,21,4,1055
12547979,122,604,1452,7189,312,22,5,1009
13498615,173,1216,6078,42721,369,29,6,1584
28753924,138,574,3135,13040,151,24,5,1573
81411730,81,696,8600,73896,15,58,3,1493
107438656,32,167,3560,18578,105,30,6,1868
90938060,105,354,5193,17507,319,91,5,2487
55661770,22,45,374,764,205,14,1,1047
76296544,33,80,366,887,284,69,5,1358
106954328,172,1031,6433,38560,276,91,6,2122
105522112,116,1145,8562,84512,287,84,5,1635
94658760,96,483,2429,12220,107,95,2,2740
